id,pharmacologicalFamily,cysteineFramewrok,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance
P04888,NA,III,9.358715,3.0021741,7.0576353,-0.04467866,-0.4408564,-0.24414729,
P04889,NA,III,8.578307,1.5924977,8.93928,-0.17897259,-0.49220544,-0.12462348,
P04890,NA,III,4.48681,8.639887,11.2710285,0.3957687,0.33524132,0.2850152,
P04891,NA,III,8.094047,6.1379366,6.6572914,-0.6025229,-0.18994421,0.06400916,
P04892,NA,III,4.393739,8.499805,11.206262,0.3957687,0.33524132,0.2850152,
P04893,NA,III,7.82305,4.0774255,7.5852346,-0.21323906,-0.32123747,0.14034455,
P04894,NA,III,10.608839,3.7885983,10.071104,-0.9525327,-0.12177563,-0.21923769,
P04895,NA,III,4.425282,8.530308,11.165712,0.3957687,0.33524132,0.2850152,
P04896,NA,III,10.38578,4.058121,9.722533,-1.0973912,-0.106812924,-0.031740345,
P04897,NA,III,9.369447,2.994998,7.065498,-0.04467866,-0.4408564,-0.24414729,
P04898,NA,III,9.230389,2.7604473,7.426187,0.13699341,-0.45661372,-0.47270063,
P04899,NA,III,10.131136,3.854882,6.3010645,-0.18197706,-0.45921698,-0.036135953,
P04900,NA,III,10.218464,3.8127995,7.3477516,9.298234e-05,-0.67709017,-0.20178053,
P04901,NA,III,9.254702,3.6952186,6.6517696,0.24211925,-0.44678286,-0.074246466,
P04902,NA,III,8.477395,1.6173747,8.876551,-0.17897259,-0.49220544,-0.12462348,
P04903,NA,III,4.329575,8.632097,11.306853,0.3957687,0.33524132,0.2850152,
P04904,NA,NA,9.799409,4.162887,7.833191,-0.31462085,-0.64020085,-0.29164946,
P04905,mu conotoxin,III,10.120962,3.7283795,5.939288,0.13449836,-0.47746724,0.05235344,
P04906,NA,III,8.137533,5.963475,6.618197,-0.4496134,-0.2635722,0.011443789,
P04907,NA,III,8.615029,1.6604855,8.862378,0.06387669,-0.5091795,0.06504965,
P04908,NA,III,9.198762,3.9753244,8.938261,-0.53398526,-0.44847247,-0.048748143,
P04909,NA,NA,9.76161,4.131979,7.8122005,-0.31462085,-0.64020085,-0.29164946,
P04910,NA,III,9.552989,1.8176805,7.1920195,0.33187848,-0.48821104,-0.2477566,
P04911,NA,III,4.447943,8.36424,11.247689,-0.014941769,0.2758215,0.47268224,
P04912,NA,III,9.454125,1.7536027,7.1363983,0.33187848,-0.48821104,-0.2477566,
P04913,NA,III,10.490283,3.7637649,7.1728954,0.14587961,-0.66392165,-0.3340177,
P04914,NA,III,8.994308,4.02376,8.807004,-0.24995908,-0.49360567,-0.1615318,
P05111,NA,III,10.005761,3.9822576,9.489812,-0.6454082,-0.2537775,-0.23590417,
P05113,NA,III,10.105707,9.87175,7.1982374,-1.4783492,-0.04469713,-0.40898374,
P05115,NA,NA,6.93412,7.754159,9.320557,-0.14911188,0.057606973,0.019493809,
P05117,NA,V,9.309261,1.3078051,19.871828,-0.04340776,0.14259648,0.07904119,
P05118,NA,V,4.2036333,6.548034,11.88301,0.5643993,0.08547958,1.1173714,
P05119,NA,V,8.682472,4.7335634,11.115643,-0.610996,0.10144188,-0.71674144,
P05120,chi conotoxin,X,4.4796534,4.9510107,12.575642,0.8664944,0.20312276,0.19596863,
P05121,NA,V,11.099087,9.13887,11.261319,-1.0917696,0.24841508,-0.16829233,
P05122,NA,V,8.714791,4.822392,10.847305,-0.9402509,0.048037816,-0.5133851,
P05123,NA,V,9.311615,1.6398133,18.75328,-0.18591772,0.27078247,-0.31360078,
P05124,NA,V,2.456601,6.7838573,16.51698,1.5233566,0.5373496,0.59365296,
P05125,NA,I,,,,,,,
P05126,NA,I,,,,,,,
P05127,NA,I,,,,,,,
P05128,NA,I,,,,,,,
P05129,NA,I,,,,,,,
P05130,NA,I,,,,,,,
P05131,NA,I,,,,,,,
P05132,NA,I,,,,,,,
P05133,NA,I,,,,,,,
P05134,NA,I,,,,,,,
P05135,NA,I,,,,,,,
P05136,NA,I,,,,,,,
P05137,NA,I,,,,,,,
P05138,NA,I,,,,,,,
P05139,NA,I,,,,,,,
P05140,NA,I,,,,,,,
P05141,NA,I,,,,,,,
P05142,NA,I,,,,,,,
P05143,NA,I,,,,,,,
P05144,NA,I,,,,,,,
P05145,NA,I,,,,,,,
P05146,NA,I,,,,,,,
P05147,NA,I,,,,,,,
P05148,NA,I,,,,,,,
P05149,NA,I,,,,,,,
P05150,NA,I,,,,,,,
P05151,NA,I,,,,,,,
P05152,NA,I,,,,,,,
P05153,NA,I,,,,,,,
P05154,NA,I,,,,,,,
P05155,NA,I,,,,,,,
P05156,NA,I,,,,,,,
P05157,NA,I,,,,,,,
P05158,NA,I,,,,,,,
P05159,NA,I,,,,,,,
P05160,NA,I,,,,,,,
P05161,NA,I,,,,,,,
P05162,NA,I,,,,,,,
P05163,NA,I,,,,,,,
P05164,NA,I,,,,,,,
P05165,NA,I,,,,,,,
P05166,NA,I,,,,,,,
P05167,NA,I,,,,,,,
P05168,NA,I,,,,,,,
P05169,NA,I,,,,,,,
P05170,NA,I,,,,,,,
P05171,NA,I,,,,,,,
P05172,NA,I,,,,,,,
P05173,NA,I,,,,,,,
P05174,NA,NA,,,,,,,
P05175,NA,NA,,,,,,,
P05176,NA,NA,,,,,,,
P05177,NA,NA,,,,,,,
P05178,NA,NA,,,,,,,
P05179,NA,NA,,,,,,,
P05180,NA,I,,,,,,,
P05181,NA,I,,,,,,,
P05182,NA,I,,,,,,,
P05183,NA,I,,,,,,,
P05184,NA,I,,,,,,,
P05185,NA,I,,,,,,,
P05186,NA,I,,,,,,,
P05187,NA,I,,,,,,,
P05188,NA,I,,,,,,,
P05189,NA,I,,,,,,,
P05190,NA,NA,,,,,,,
P05191,NA,NA,,,,,,,
P05192,NA,I,,,,,,,
P05193,NA,I,,,,,,,
P05194,NA,I,,,,,,,
P05195,NA,I,,,,,,,
P05196,NA,I,,,,,,,
P05197,NA,I,,,,,,,
P05198,NA,I,,,,,,,
P05199,NA,I,,,,,,,
P05200,NA,I,,,,,,,
P05201,NA,I,,,,,,,
P05202,NA,I,,,,,,,
P05203,NA,I,,,,,,,
P05204,NA,I,,,,,,,
P05205,NA,I,,,,,,,
P05206,NA,I,,,,,,,
P05207,NA,NA,,,,,,,
P05208,NA,I,,,,,,,
P05209,NA,I,,,,,,,
P05210,NA,I,,,,,,,
P05211,NA,I,,,,,,,
P05212,NA,I,,,,,,,
P05213,NA,I,,,,,,,
P05214,NA,I,,,,,,,
P05216,NA,XXIII,,,,,,,
P05217,NA,XXIII,,,,,,,
P05218,NA,XXIII,6.075369,8.970246,8.258694,-0.2692303,-0.51855075,0.20833838,
P05220,NA,XXIII,6.114657,8.89767,8.347001,-0.2692303,-0.51855075,0.20833838,
P05221,NA,XXIII,6.0697374,8.944543,8.276871,-0.2692303,-0.51855075,0.20833838,
P05222,NA,XXIII,6.0594306,8.946459,8.284969,-0.2692303,-0.51855075,0.20833838,
P05224,NA,XIV,-2.0952904,5.356341,7.511091,1.8221292,1.186169,-0.4865584,
P05225,NA,I,,,,,,,
P05226,NA,XI,8.192746,10.218901,7.533589,-0.9228791,-0.34852713,-0.27567422,
P05227,NA,III,7.5613766,3.9587986,7.4846277,0.04538607,-0.50942314,-0.035065725,
P05229,NA,NA,7.674496,3.9707057,7.3562484,0.04538607,-0.50942314,-0.035065725,
P05231,NA,III,7.554072,4.15131,7.5004673,0.3443667,-0.561036,0.10818417,
P05236,NA,NA,8.166905,5.4908137,8.80389,-0.4048412,-0.23777987,0.48672354,
P05238,NA,NA,8.130364,5.554171,8.702228,-0.4048412,-0.23777987,0.48672354,
P05240,NA,NA,3.5245867,5.9713945,9.156377,0.37844694,-0.44455117,0.34080878,
P05241,NA,I,-4.5860586,11.443124,12.9748125,0.38920692,-0.65670305,-0.019419838,
P05242,NA,I,10.02943,26.686842,8.779423,0.59250855,-0.49012142,-0.070748076,
P05243,NA,I,11.806378,13.274454,11.642134,-2.0586495,0.76600146,-0.27006665,
P05244,NA,I,-4.6781964,11.377857,12.855979,0.38920692,-0.65670305,-0.019419838,
P05245,NA,I,,,,,,,
P05365,NA,I,-5.2566376,11.194668,12.815222,0.4625004,-0.51576954,0.33587494,
P05366,NA,XI,4.628504,5.0670643,9.843584,0.48369431,-0.3320695,0.4167704,
P05368,NA,XI,4.641152,5.1272454,9.788247,0.48369431,-0.3320695,0.4167704,
P05370,NA,XI,12.471273,10.8857355,10.741431,-2.334271,0.7498115,-0.24015565,
P05372,NA,VI/VII,1.2421167,3.3151827,10.490668,1.7246492,-0.5689194,0.81769264,
P05374,NA,VI/VII,1.4974991,3.2544832,10.3014145,1.5623997,-0.52038467,0.875151,
P05375,NA,VI/VII,1.3786759,3.280283,10.379488,1.5623997,-0.52038467,0.875151,
P05377,NA,VI/VII,1.2474808,3.3483946,10.547303,1.7246492,-0.5689194,0.81769264,
P05379,NA,VI/VII,1.122647,3.4259725,10.399535,1.7246492,-0.5689194,0.81769264,
P05381,NA,VI/VII,1.3050643,5.5543623,9.863666,1.6641359,-0.13631824,0.8789583,
P05383,NA,VI/VII,1.3277025,5.5332627,9.866758,1.6641359,-0.13631824,0.8789583,
P05385,NA,VI/VII,1.7032359,5.3667088,9.622805,1.1426135,-0.24268596,0.7568982,
P05387,NA,NA,0.56927073,5.284453,10.455147,1.7961843,-0.3033698,0.677519,
P05388,NA,NA,0.97934705,5.1684766,10.117564,1.1206,-0.36508846,0.71234345,
P05390,NA,NA,7.459473,7.243109,9.907597,-0.6211248,0.07270145,0.42329165,
P05392,NA,VIII,,,,,,,
P05394,NA,XII,6.2975407,9.627318,8.1657,-0.6513794,-0.43875796,-0.12968023,
P05396,NA,XII,6.356918,9.5751705,8.141051,-0.6513794,-0.43875796,-0.12968023,
P05397,NA,XII,6.375747,9.6374035,8.162879,-0.6513794,-0.43875796,-0.12968023,
P05399,NA,XII,6.435908,9.660633,8.029287,-0.6513794,-0.43875796,-0.12968023,
P05401,NA,XII,6.3256946,9.573825,8.154197,-0.6513794,-0.43875796,-0.12968023,
P05403,NA,XII,6.310212,9.571969,8.084849,-0.6513794,-0.43875796,-0.12968023,
P05404,NA,XII,6.3991446,9.569257,8.1160345,-0.6513794,-0.43875796,-0.12968023,
P05406,NA,XII,6.346285,9.589976,8.12546,-0.6513794,-0.43875796,-0.12968023,
P05408,NA,NA,6.372791,9.608705,8.086785,-0.6513794,-0.43875796,-0.12968023,
P05410,NA,XIV,6.427306,9.574718,8.047851,-0.6513794,-0.43875796,-0.12968023,
P05412,NA,III,10.123105,3.5027757,5.979853,0.012781592,-0.50006574,-0.112901196,
P05413,NA,III,10.13918,3.7218328,6.076928,0.012781592,-0.50006574,-0.112901196,
P05414,NA,III,10.355615,3.4241273,5.9824605,0.012781592,-0.50006574,-0.112901196,
P05415,NA,III,10.415552,3.3004327,6.0989256,0.12922984,-0.4974435,-0.26804063,
P05417,NA,NA,7.7099457,6.160523,7.075633,-0.329504,-0.3978872,0.21031497,
P05419,NA,NA,10.215498,3.4985344,6.0580964,0.012781592,-0.50006574,-0.112901196,
P05421,NA,III,10.539258,9.36779,9.223984,-1.5799276,0.07262739,0.02217635,
P05423,NA,III,10.625645,9.263833,9.5286665,-1.5975367,0.08245041,0.08800531,
P05425,NA,III,10.250181,9.308072,8.802424,-1.2447762,-0.06836421,-0.31736654,
P05427,NA,III,10.278771,9.335226,8.7461405,-1.2447762,-0.06836421,-0.31736654,
P05429,NA,III,9.515134,11.351634,6.951787,-1.4315507,-0.20115352,-0.2185905,
P05430,NA,I,9.363243,11.214584,7.150555,-1.4315507,-0.20115352,-0.2185905,
P05432,NA,III,9.419482,11.256385,7.0298038,-1.4315507,-0.20115352,-0.2185905,
P05434,NA,III,10.211209,9.342896,8.723397,-1.2447762,-0.06836421,-0.31736654,
P05436,NA,III,13.820421,9.269153,11.5922365,-1.8027383,0.16515273,-0.30925718,
P05438,NA,I,13.838988,9.283007,11.715123,-1.8027383,0.16515273,-0.30925718,
P05439,NA,NA,8.715227,4.7855997,10.461494,-0.8581409,-0.24797793,-0.34581918,
P05441,NA,VI/VII,-1.6633219,7.244991,2.3037612,0.9538299,-0.15552092,-0.82841676,
P05443,NA,VI/VII,-1.5686249,7.503418,2.470767,0.9538299,-0.15552092,-0.82841676,
P05445,NA,VI/VII,-1.5238346,7.3828993,2.4056315,0.9538299,-0.15552092,-0.82841676,
P05447,NA,NA,-1.6953427,7.2919593,2.2936337,0.9538299,-0.15552092,-0.82841676,
P05449,NA,VI/VII,-1.657736,7.4174047,2.4037428,1.2063828,-0.08353221,-1.0380697,
P05450,NA,VI/VII,-1.6613145,7.3859396,2.4132626,1.2063828,-0.08353221,-1.0380697,
P05452,NA,VI/VII,-1.5977036,7.569719,2.360076,1.2063828,-0.08353221,-1.0380697,
P05454,NA,XIV,0.16727194,10.770158,2.535989,1.6011628,-0.009533235,-1.0077336,
P05456,NA,NA,-2.6974378,2.2900648,-0.16564536,1.7622232,0.17875238,-0.81838655,
P05458,NA,NA,-2.645398,2.1046846,-0.07616078,1.7622232,0.17875238,-0.81838655,
P05460,NA,NA,-2.5075767,2.3414183,0.11859543,1.7622232,0.17875238,-0.81838655,
P05462,NA,VI/VII,0.5371113,10.543763,2.5120764,1.6011628,-0.009533235,-1.0077336,
P05463,NA,VI/VII,-2.5800269,2.0839193,-0.20367254,1.7622232,0.17875238,-0.81838655,
P05464,NA,VI/VII,-2.4515321,2.492385,-0.15486988,1.7622232,0.17875238,-0.81838655,
P05469,NA,V,2.649823,6.6719494,16.499924,1.5233566,0.5373496,0.59365296,
P05470,NA,V,2.3239791,6.5467873,16.110733,1.5233566,0.5373496,0.59365296,
P05472,NA,V,3.756854,6.6523457,12.708514,1.0199674,0.220031,0.76057225,
P05473,NA,V,2.4340227,6.62997,16.262262,1.5233566,0.5373496,0.59365296,
P05474,NA,V,2.4536428,6.71091,16.313065,1.5233566,0.5373496,0.59365296,
P05476,NA,NA,2.3881679,6.704914,16.50094,1.5233566,0.5373496,0.59365296,
P05477,NA,NA,2.5329921,6.813297,16.312883,1.5233566,0.5373496,0.59365296,
P05478,NA,NA,2.5748305,6.638379,16.407164,1.5233566,0.5373496,0.59365296,
P05479,NA,NA,2.4962485,6.989749,16.302212,1.5233566,0.5373496,0.59365296,
P05480,NA,NA,2.4958806,6.75777,16.30402,1.5233566,0.5373496,0.59365296,
P05481,NA,NA,2.4785438,6.6535134,16.263205,1.5233566,0.5373496,0.59365296,
P05482,NA,NA,2.3713915,6.865525,16.278881,1.5233566,0.5373496,0.59365296,
P05483,NA,X,5.770531,7.053981,8.368574,-0.0773662,0.08948069,1.0143211,
P05485,chi conotoxin,X,4.437128,5.3105803,12.437809,0.7712509,0.07454978,0.49530652,
P05486,NA,XV,7.897861,6.6929436,7.2868304,-0.27987406,0.019228222,0.33064243,
P05488,NA,XV,8.04312,6.477466,7.198309,-0.18877849,-0.11105923,0.2486202,
P05490,NA,XV,8.070279,6.421927,7.163441,-0.18877849,-0.11105923,0.2486202,
P05492,NA,VIII,1.4340765,4.0690217,9.550205,1.5387714,-0.4921326,0.5555101,
P05494,NA,VI/VII,6.04427,7.044075,7.8477354,-0.12555377,-0.15184756,1.0098,
P05496,NA,VI/VII,6.0452247,6.988589,7.8471713,-0.12555377,-0.15184756,1.0098,
P05498,NA,NA,6.1582828,7.0566664,7.930446,-0.12555377,-0.15184756,1.0098,
P05500,NA,NA,6.089768,7.014024,7.921274,-0.12555377,-0.15184756,1.0098,
P05502,NA,VI/VII,8.841109,8.494091,7.754955,-1.2852446,-0.1913751,0.49726447,
P05504,NA,VI/VII,6.041139,6.998253,7.8486457,-0.12555377,-0.15184756,1.0098,
P05506,NA,XXII,4.0220394,6.08738,9.912497,0.32440296,-0.52671635,0.37330785,
P05508,NA,NA,6.335756,6.9549737,8.141735,0.027001513,0.084820405,1.5557092,
P05510,NA,NA,14.259848,10.647297,10.14629,-1.3595839,0.07932104,0.091399856,
P05513,NA,VI/VII,6.1481857,6.9672894,7.9600935,-0.12555377,-0.15184756,1.0098,
P05523,NA,XIII,8.614946,6.436332,8.528284,-0.66887337,-0.27359304,0.666667,
P05525,NA,XXIV,9.500972,10.061604,10.997871,-2.0366268,0.7954808,0.3183922,
P05529,alpha conotoxin,I,-5.2125263,11.019996,12.97641,0.2864989,-0.50800735,0.11620336,
P05530,NA,NA,,,,,,,
P05531,NA,NA,,,,,,,
P05532,NA,I,-4.6029572,11.3369665,12.850688,0.38920692,-0.65670305,-0.019419838,
P05533,NA,I,-4.7158103,11.3304205,12.839849,0.38920692,-0.65670305,-0.019419838,
P05534,NA,NA,10.365889,10.167058,10.418888,-1.9109112,0.35992894,0.15583934,
P05536,NA,NA,6.155834,11.634851,9.225019,-0.94652593,0.20954834,0.3844767,
P05538,NA,NA,6.1817656,11.559393,9.3713455,0.14350283,-0.0064930697,0.6963661,
P05542,NA,I,-4.611363,11.423933,12.844446,0.38920692,-0.65670305,-0.019419838,
P05543,NA,NA,6.599991,6.1739364,8.192475,0.5021689,0.28179827,1.0827425,
P05545,NA,NA,11.9868965,10.2782135,10.807483,-1.6784954,0.53442353,-0.0069683185,
P05547,NA,NA,,,,,,,
P05549,NA,VIII,11.985682,10.340172,10.734764,-1.6784954,0.53442353,-0.0069683185,
P05551,NA,VIII,11.976024,10.351134,10.749266,-1.6784954,0.53442353,-0.0069683185,
P05553,NA,III,10.559874,3.9664392,10.1470175,-1.3939415,0.1784677,-0.12220589,
P05555,NA,III,11.778016,12.278959,11.024142,-2.2422757,0.73321766,-0.2866723,
P05556,NA,III,10.6919155,3.7698002,10.125063,-1.2192062,-0.2312105,-0.3119065,
P05558,NA,III,,,,,,,
P05560,NA,V,11.528238,12.788365,11.214975,-1.4665788,0.9105187,0.4746737,
P05562,NA,V,9.36038,1.2066123,19.769121,0.23320125,0.052265808,-0.0064376714,
P05565,NA,V,9.382302,1.2780572,19.76443,0.23320125,0.052265808,-0.0064376714,
P05567,NA,VI/VII,,,,,,,
P05569,NA,VI/VII,11.662227,13.689671,11.433141,-2.160578,0.7484976,-0.22460973,
P05571,NA,VI/VII,-3.7158616,5.510001,7.512758,2.6626248,1.6417625,-0.32611975,
P05573,NA,VI/VII,11.330686,13.280001,11.635743,-2.2068152,0.7769887,-0.28495902,
P05574,NA,VI/VII,-3.7735074,5.4911585,7.539673,2.6626248,1.6417625,-0.32611975,
P05576,NA,VI/VII,11.53139,13.353801,11.441689,-2.8141737,1.258618,-0.4953826,
P05578,NA,VI/VII,1.2069227,5.833579,6.5550046,0.8801799,-0.040695734,-0.15254827,
P05580,NA,VI/VII,1.2288696,5.86142,6.5437136,0.8801799,-0.040695734,-0.15254827,
P05582,NA,VI/VII,1.1307735,5.895877,6.5282803,0.96351063,-0.10431809,-0.0996414,
P05584,NA,VI/VII,1.2637174,5.793492,6.6186914,0.8801799,-0.040695734,-0.15254827,
P05585,NA,VI/VII,,,,,,,
P05587,NA,VI/VII,,,,,,,
P05589,NA,VI/VII,0.9760787,5.9777203,6.8740387,0.9559332,0.0957151,0.13542885,
P05591,NA,VI/VII,-1.6532942,5.4205904,7.793008,2.075014,0.7221305,-0.33857042,
P05592,NA,VI/VII,-3.8875656,5.2194805,7.7922626,2.7464504,1.382752,-0.14743476,
P05594,NA,VI/VII,,,,,,,
P05595,NA,VI/VII,-4.1553392,5.1292343,7.631553,2.80758,1.5074024,-0.17455395,
P05597,NA,VI/VII,11.722475,13.829567,11.602176,-1.8510249,0.5945296,-0.07077592,
P05599,NA,VI/VII,-4.048396,5.090973,7.6980305,2.80758,1.5074024,-0.17455395,
P05601,NA,VI/VII,0.45463362,4.6589503,7.140571,0.80830944,-0.01649148,0.1811746,
P05603,NA,VI/VII,-0.9613009,7.001453,2.8072536,0.3030266,-0.5367351,-0.9434661,
P05605,NA,VI/VII,0.8197674,5.6656513,7.352909,1.0313977,-0.05875306,0.23176661,
P05607,NA,VI/VII,,,,,,,
P05610,NA,VI/VII,-0.33074018,5.37844,8.091063,2.0268548,0.12638885,0.4531664,
P05612,NA,VI/VII,-4.497892,5.099479,7.4723883,2.9795039,1.7850744,-0.11146022,
P05614,NA,VI/VII,-3.895108,4.966962,8.014872,2.6162643,1.403978,-0.28261644,
P05616,NA,VI/VII,-1.3308774,6.4199634,7.333915,2.3001502,0.8385044,-0.09315518,
P05617,NA,VI/VII,-0.3572635,5.4556947,7.132544,1.4794841,0.38612375,0.15504405,
P05619,NA,VI/VII,12.1703615,14.215738,11.561474,-1.5630062,0.21550685,-0.18371834,
P05621,omega conotoxin,VI/VII,-0.94142413,5.20011,7.526824,2.1620214,0.6491339,-0.09677363,
P05622,omega conotoxin,VI/VII,0.32856542,10.803364,2.7740757,1.6011628,-0.009533235,-1.0077336,
P05623,NA,VI/VII,,,,,,,
P05625,NA,VI/VII,-0.075965606,7.053489,6.1232014,1.9839759,0.17796636,-0.28495383,
P05627,NA,VI/VII,,,,,,,
P05629,NA,VI/VII,9.599892,6.6711597,8.168884,-0.9598347,-0.3993966,-0.039031897,
P05631,NA,VI/VII,9.654579,6.752651,8.332673,-1.104052,-0.34356785,-0.08402295,
P05633,NA,VI/VII,,,,,,,
P05635,NA,VI/VII,9.534331,6.5490947,8.330983,-0.9598347,-0.3993966,-0.039031897,
P05636,NA,VI/VII,9.522763,6.484481,8.262684,-0.9598347,-0.3993966,-0.039031897,
P05638,NA,IX,8.640348,9.704552,7.3889847,-1.4710248,-0.010811165,0.40985835,
P05640,NA,IX,7.71578,7.100644,8.219848,-0.58110136,0.12988655,1.0069569,
P05642,NA,IX,,,,,,,
P05644,NA,XI,4.336853,4.8776817,9.699595,0.66456634,-0.19780865,0.577802,
P05646,NA,XI,,,,,,,
P05648,NA,XI,4.501043,4.8960958,9.755196,0.66456634,-0.19780865,0.577802,
P05650,NA,XI,,,,,,,
P05652,NA,XI,,,,,,,
P05654,NA,XI,,,,,,,
P05656,NA,XI,4.553132,7.8405757,10.604211,0.35301363,0.2379398,0.73857605,
P05658,NA,XI,4.5634375,7.7878547,10.506434,0.31635964,0.16650431,0.7005946,
P05660,NA,XI,,,,,,,
P05662,NA,XIV,6.2542043,6.174861,9.89693,0.3552329,-0.55354536,-0.4708209,
P05664,NA,XIV,6.677086,5.9956994,9.8979435,-0.4094719,-0.56522924,-0.3130552,
P05666,NA,XIV,9.917121,9.3203,10.289148,-1.3394009,0.21608442,0.20018493,
P05667,NA,XIV,8.42244,6.0085497,9.952601,-1.2485737,-0.15135062,-0.7720247,
P05668,NA,XIV,7.8869467,5.556404,9.999577,-0.6620346,-0.3142632,-0.62886477,
P05670,NA,XV,,,,,,,
P05672,NA,XIX,10.186415,10.9653425,10.075164,-2.0367785,0.41506833,0.5193441,
P05674,NA,NA,8.729036,10.242514,7.276404,-1.3389039,-0.31393498,-0.16600923,
P05676,NA,NA,10.025858,9.921653,7.9901133,-1.3089051,-0.028956661,-0.4461566,
P05678,NA,NA,,,,,,,
P05679,NA,NA,1.3740555,4.0423546,10.082733,1.4694208,-0.59260494,0.7588402,
P05681,NA,NA,12.023612,14.868042,11.476288,-1.3931768,-0.10466906,-0.06465876,
P05683,NA,NA,1.4591156,4.063644,10.020076,1.4694208,-0.59260494,0.7588402,
P05685,NA,NA,1.5091292,4.032231,10.042106,1.4694208,-0.59260494,0.7588402,
P05687,NA,NA,1.4464719,4.0705204,10.045483,1.4694208,-0.59260494,0.7588402,
P05689,NA,XIV,1.401777,4.1330814,9.976527,1.4694208,-0.59260494,0.7588402,
P05691,NA,NA,,,,,,,
P05693,NA,IX,4.9610543,6.8135357,9.287746,0.35600343,-0.2631234,0.9071443,
P05695,NA,NA,4.8169518,6.8407784,10.200451,0.46720916,0.12070096,1.3610284,
P05705,NA,I,-6.5934715,11.154922,12.493931,0.5816368,-0.66195375,0.21341148,
P05707,NA,I,-2.016066,10.253942,12.229452,0.4373744,-0.7240939,-0.1345445,
P05709,NA,I,-4.778092,10.982086,13.002207,-0.22141063,-0.13002448,0.17965512,
P05711,alpha conotoxin,I,-2.0014753,11.854799,11.494913,0.19643165,-0.7657603,-0.3226376,
P05712,alpha conotoxin,I,-6.7167196,11.120322,12.411433,0.52411705,-0.7208958,0.04994378,
P05713,NA,I,-0.6217954,13.414232,11.247089,0.20573914,-0.8007249,-0.17097081,
P05714,alpha conotoxin,I,-6.67979,11.421924,12.628463,0.52411705,-0.7208958,0.04994378,
P05715,NA,I,-6.732118,11.136783,12.326043,0.52411705,-0.7208958,0.04994378,
P05717,NA,I,-6.810197,11.326591,12.491984,0.52411705,-0.7208958,0.04994378,
P05719,NA,IV,-6.9633827,11.27824,12.2546625,0.52411705,-0.7208958,0.04994378,
P05721,NA,IV,9.664832,9.626198,10.762083,-1.4698696,0.5303575,-0.007596663,
P05723,NA,IV,9.716289,9.386166,10.56485,-1.4101757,0.65402925,0.5547405,
P05724,NA,NA,20.009756,-7.082671,-2.8905525,-1.8869684,0.7330274,-0.58030665,
P05726,mu conotoxin,III,10.383483,3.604119,6.1631,0.012781592,-0.50006574,-0.112901196,
P05728,NA,VI/VII,-2.5363162,4.5496206,8.891953,2.5678382,1.0427046,0.06493476,
P05732,NA,VI/VII,-1.2498968,5.01672,7.9909124,2.2299204,0.77177,0.16480389,
P05733,NA,VI/VII,-2.4090698,4.4645357,8.946174,2.6094463,1.1846515,0.07508731,
P05735,NA,VI/VII,8.680332,7.1339035,8.98507,-0.63724005,-0.057486232,0.7251998,
P05737,NA,VI/VII,-2.0848956,5.8721595,7.0346313,1.7733935,1.1306679,-0.6904954,
P05739,NA,VI/VII,-1.6233861,6.0935097,6.9625015,1.9321272,0.8433517,-0.37082112,
P05741,NA,VI/VII,-1.5310043,6.2373395,6.9729543,1.7671897,0.83551645,-0.4160289,
P05743,NA,VI/VII,-1.6978945,6.161605,6.996696,1.9321272,0.8433517,-0.37082112,
P05745,NA,VI/VII,2.774922,2.215801,9.968536,1.2781562,-0.5314185,0.9094587,
P05747,NA,NA,9.338222,6.446561,8.434266,-0.5249468,-0.50290954,-0.26382777,
P05749,omega conotoxin,VI/VII,-2.1968062,5.293586,7.743992,2.1080227,1.1766994,-0.24578278,
P05750,NA,VI/VII,-2.5587227,4.494891,8.966638,2.6094463,1.1846515,0.07508731,
P05752,mu conotoxin,VI/VII,0.28169227,4.924883,7.161263,0.9081175,0.14372908,0.118408516,
P05753,NA,VI/VII,9.683118,4.4332066,9.917013,-0.5783037,0.046360407,-0.08013306,
P05754,omega conotoxin,VI/VII,-2.4487734,4.5482154,9.036307,2.6094463,1.1846515,0.07508731,
P05755,NA,VI/VII,0.47287405,6.1309643,6.963698,1.5358423,0.16450487,0.18573916,
P05757,NA,IX,0.14859334,10.751705,2.6666355,1.6011628,-0.009533235,-1.0077336,
P05759,NA,VI/VII,-2.5515614,4.5459795,8.98959,2.6094463,1.1846515,0.07508731,
P05761,NA,V,9.528608,1.0745564,19.950033,0.7144807,0.1078577,0.16522363,
P05763,NA,V,5.118937,6.848336,11.975916,-0.053885892,0.32173416,0.5901867,
P05765,NA,V,4.334444,5.6856837,12.354797,0.85762614,0.032757055,0.6751612,
P05767,NA,V,9.558908,1.0928478,19.893831,0.042926636,0.0041051744,0.24754001,
P05769,NA,V,9.44013,1.1308234,19.738537,-0.04340776,0.14259648,0.07904119,
P05771,NA,VIII,7.2963176,7.197084,10.139504,-0.6064932,-0.029403694,0.34997326,
P05773,NA,VIII,6.883598,7.371526,10.721057,0.19217972,-0.4173107,0.27122012,
P05775,NA,VIII,7.194775,7.3815503,10.092716,-0.5841036,0.18499173,0.4224257,
P05777,NA,VIII,6.9265337,7.294083,10.781978,0.19217972,-0.4173107,0.27122012,
P05779,NA,NA,0.87413484,5.069978,10.185202,1.6682899,-0.3462465,0.7091717,
