id,pharmacologicalFamily,cysteineFramewrok,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance
P04879,NA,III,0.49921498,-1.7641234,2.3160253,0.13180916,-0.81409496,-0.3559928,
P04880,NA,III,0.4715257,-1.6115984,2.298705,0.09347131,-0.6257149,-0.4822755,
P04881,NA,III,1.2486824,-2.8867831,1.8030168,-0.47472596,-0.8538852,-0.66751057,
P04882,NA,III,1.1989138,-2.7956645,1.6767342,-0.43779576,-0.8417643,-0.6404637,
P04883,NA,III,0.7808384,-1.3579674,2.6346595,0.21184024,-0.64427716,-0.31091225,
P04884,NA,III,-0.07327259,-2.0812664,2.834112,0.147808,-0.8465423,-0.18745448,
P04885,NA,III,-1.9130881,-2.2787023,0.40502173,0.21264198,-0.6960553,-0.47739518,
P04886,NA,III,-1.6907344,-2.173634,0.49376532,0.13238342,-0.75581074,-0.45616275,
P04887,NA,III,-1.8033067,-2.0160291,0.44810826,0.108979195,-0.7442216,-0.41019753,
P04888,NA,III,1.754453,-2.359575,2.2995744,-0.23849918,-0.8206899,-0.3576456,
P04889,NA,III,-1.6616657,-2.3792112,0.58739376,0.12868938,-0.73664933,-0.40159836,
P04890,NA,III,-1.6294811,-2.2242742,0.4728616,0.08874706,-0.7464441,-0.46274862,
P04891,NA,III,-0.13873331,-2.4216306,3.2576206,0.11729645,-0.88338774,-0.34870827,
P04892,NA,III,-1.84584,-2.0731413,0.5112142,0.19505809,-0.65531874,-0.39400476,
P04893,NA,III,0.8003449,-0.2885073,2.3967311,0.2700947,-0.5696056,-0.18581505,
P04894,NA,III,0.7951179,-2.1865153,2.1091597,0.05859408,-0.7505429,-0.4871077,
P04895,NA,III,-1.8101554,-2.1075795,0.5883806,0.23269196,-0.6933738,-0.4916871,
P04896,NA,III,0.6274733,-1.5400424,2.8551905,0.23224474,-0.6758664,-0.22714587,
P04897,NA,III,1.4606693,-2.0250442,2.3841963,0.16548067,-0.72300553,-0.11068417,
P04898,NA,III,0.48699987,-2.2118187,1.7128499,-0.077332795,-0.74304485,-0.43327153,
P04899,NA,III,-0.3404614,-2.9200985,3.699216,0.24859399,-0.8979183,-0.3027825,
P04900,NA,III,0.7011991,-2.1114702,2.0400972,0.12919934,-0.7279771,-0.54100305,
P04901,NA,III,1.1374159,-2.3329408,2.399958,0.055139,-0.8540684,-0.4744868,
P04902,NA,III,-1.8002608,-2.2307663,0.49826837,0.18531461,-0.6768651,-0.5053148,
P04903,NA,III,-1.9043254,-2.1026623,0.5964306,0.23269196,-0.6933738,-0.4916871,
P04904,NA,NA,0.8823669,-2.4731843,2.5304427,0.070901945,-0.7630764,-0.48662847,
P04905,mu conotoxin,III,1.0239779,-0.4937916,2.16612,0.13686949,-0.6101775,-0.23437256,
P04906,NA,III,-0.14694059,-2.8168075,3.6566617,0.12711534,-0.9300773,-0.37967137,
P04907,NA,III,0.7278451,-1.4834753,3.0014186,0.0773899,-0.70858896,-0.24903992,
P04908,NA,III,0.7342301,-2.2189014,2.6008942,-0.01131754,-0.7597206,-0.56721056,
P04909,NA,NA,0.72423434,-2.3692803,2.74951,-0.012342499,-0.7872667,-0.45748326,
P04910,NA,III,0.470008,-1.4481609,1.9350842,0.14551137,-0.5546111,-0.311205,
P04911,NA,III,-1.7515926,-2.1220908,0.5590628,0.10898492,-0.72829163,-0.4130469,
P04912,NA,III,0.47625515,-1.5164413,1.8754058,0.07679184,-0.5785065,-0.36884257,
P04913,NA,III,1.0734518,-2.6096458,2.3626397,-0.017490514,-0.7958941,-0.62269044,
P04914,NA,III,0.2563027,-2.8412914,3.1352735,-0.061459497,-0.87532175,-0.44895467,
P05111,NA,III,0.87079215,-2.4075637,1.5046949,-0.33401188,-0.83031,-0.4414836,
P05113,NA,III,-1.2765943,0.11790275,2.930275,0.46261343,-0.64057183,-0.17165466,
P05115,NA,NA,-1.6765071,1.0278121,3.0847654,0.9138365,-0.14941745,-0.7590001,
P05117,NA,V,-1.6261525,-0.23123762,1.9936243,0.18152152,-0.08877092,-0.59938425,
P05118,NA,V,-1.0891583,3.580529,2.3855305,1.0577548,-0.40217182,-0.22605452,
P05119,NA,V,-2.6519012,2.1925008,1.5598701,0.83696675,-0.5022406,-0.07624227,
P05120,chi conotoxin,X,-2.414099,1.5818248,1.3085327,0.4021015,-0.67984176,-0.28537336,
P05121,NA,V,-2.506164,1.362672,1.3512387,0.6259371,-0.6109428,-0.05380232,
P05122,NA,V,-2.6939607,1.8690957,1.5187479,0.68774426,-0.49037376,-0.008818008,
P05123,NA,V,-2.4871902,1.4030823,1.213583,0.509657,-0.5782087,-0.09522684,
P05124,NA,V,-2.4583328,1.0998347,-0.6470969,-0.074559584,-0.83087075,-0.2421478,
P05125,NA,I,-1.6475421,4.7267027,5.9414945,1.9065284,1.7746167,-0.2144428,
P05126,NA,I,-0.28160134,5.6509295,4.912412,1.3200618,0.2920111,0.5445796,
P05127,NA,I,-0.3605137,6.795447,4.9522276,0.6184102,-0.534374,0.7612464,
P05128,NA,I,-0.32564116,5.269655,5.26519,1.6724194,0.4003405,0.21788295,
P05129,NA,I,-1.1365505,4.588828,6.2865167,2.1718826,1.5187954,-0.22284985,
P05130,NA,I,-0.7570369,4.8421845,4.915625,1.3662719,0.7650268,0.25368777,
P05131,NA,I,-0.7649377,4.526431,7.6343102,2.45637,1.7995967,-0.74929035,
P05132,NA,I,-0.78175443,4.543877,7.1902595,2.5105577,1.5544603,-0.63762814,
P05133,NA,I,-0.45215106,4.569719,6.208854,2.1491063,1.5710558,-0.024114797,
P05134,NA,I,-0.37040788,5.31714,5.1817427,1.668834,0.08733367,0.5002729,
P05135,NA,I,-1.6019685,4.445694,6.1300454,1.7851912,1.7155427,-0.34606123,
P05136,NA,I,-0.16319609,6.4669185,4.835285,0.9377588,-0.05943768,0.78011864,
P05137,NA,I,-1.8773794,4.6492577,6.608477,2.1158288,2.400431,-0.65343744,
P05138,NA,I,-1.7392561,4.6610065,6.5753355,1.9074857,2.4791734,-0.4313638,
P05139,NA,I,-0.14912944,6.6127744,5.003773,0.8485451,-0.18462922,0.84896225,
P05140,NA,I,-2.004775,4.4470425,6.5116487,1.995497,2.880557,-0.8546607,
P05141,NA,I,-0.6593787,5.576074,5.564153,1.657974,0.680196,0.30844232,
P05142,NA,I,-1.0924182,4.3300676,7.303772,2.380436,1.5823848,-0.66336495,
P05143,NA,I,-1.2560294,4.5698147,6.574103,2.1458318,1.4951899,-0.3840792,
P05144,NA,I,-1.2893468,4.894425,6.137429,2.1287906,1.3485653,-0.21763179,
P05145,NA,I,-0.8972022,4.913778,7.7468424,2.4752784,1.8273387,-0.8963662,
P05146,NA,I,-0.9382453,5.00256,7.747314,2.3357959,1.4354228,-0.6950005,
P05147,NA,I,-0.8972343,5.0379367,7.4428554,2.3172631,1.4142678,-0.70579153,
P05148,NA,I,-0.70622,5.5119586,5.589673,1.657974,0.680196,0.30844232,
P05149,NA,I,-0.9523748,5.3830466,5.831142,1.9401103,1.6581393,-0.20017102,
P05150,NA,I,-1.1729293,4.231394,7.255549,2.380436,1.5823848,-0.66336495,
P05151,NA,I,-2.0754635,4.4655423,6.7028203,2.0679634,2.485332,-0.83885264,
P05152,NA,I,-1.5669379,4.598742,6.9053507,2.3899817,2.440613,-0.68813896,
P05153,NA,I,-1.8241785,4.4720182,6.786052,2.3408513,2.9240396,-1.1461031,
P05154,NA,I,-0.39463037,6.90191,4.860291,0.6184102,-0.534374,0.7612464,
P05155,NA,I,-0.49172905,5.31777,5.3296475,1.6179305,0.7229432,0.19433977,
P05156,NA,I,-1.6945314,4.492628,6.8195024,2.253751,2.3283627,-0.73546743,
P05157,NA,I,-0.98552173,6.3734965,4.990008,1.1955788,-0.037075814,0.46806264,
P05158,NA,I,-0.84734666,6.4565754,4.938413,1.318434,-0.30113918,0.5369286,
P05159,NA,I,-0.66439986,6.245916,5.041573,1.3554636,-0.3016925,0.4426027,
P05160,NA,I,-0.34303603,6.718373,4.7954297,0.415987,-0.5658639,0.6941564,
P05161,NA,I,-1.6881719,4.415959,5.723364,1.5144532,2.068305,-0.42052948,
P05162,NA,I,-1.4228582,4.78537,5.865309,1.8617525,1.9223274,0.034951083,
P05163,NA,I,-1.1127269,4.4398923,6.315919,2.0049708,1.5034367,-0.43377143,
P05164,NA,I,-0.4263905,5.403404,5.098996,1.4314305,0.4421731,0.10760798,
P05165,NA,I,-0.9243166,4.7084484,7.53827,2.45637,1.7995967,-0.74929035,
P05166,NA,I,-0.82734483,4.546998,7.2488937,2.5105577,1.5544603,-0.63762814,
P05167,NA,I,-0.5807344,4.6707187,6.2584643,2.2272105,1.5692893,-0.106872775,
P05168,NA,I,-0.21987319,4.696159,5.897557,1.9722239,1.0144144,0.23149736,
P05169,NA,I,-0.2823225,4.7807655,5.3875437,1.9034771,0.47526565,0.30507752,
P05170,NA,I,-1.1647156,4.922919,5.6212754,1.8405169,1.4844695,0.25194132,
P05171,NA,I,-1.2684785,4.6355124,7.5332146,2.3870556,1.5216107,-0.9124356,
P05172,NA,I,-1.6494262,4.3958597,7.0370293,2.4646358,2.290952,-0.94999486,
P05173,NA,I,-1.4617623,4.640377,7.2554593,2.3069708,1.5744429,-0.66334367,
P05174,NA,NA,-1.0399125,4.947063,7.3215294,2.4660957,1.6809243,-0.46473083,
P05175,NA,NA,-1.0962995,4.910555,7.090977,2.4969196,1.7736027,-0.4335106,
P05176,NA,NA,-1.0782342,4.8057485,7.4887996,2.2946227,1.8033676,-0.6399122,
P05177,NA,NA,-1.1516988,4.7567134,7.1804733,2.5112894,1.7798159,-0.5387651,
P05178,NA,NA,-1.221655,4.5784864,7.068178,2.4396307,2.0485878,-0.5034002,
P05179,NA,NA,-1.1269078,4.7531595,7.3286433,2.4017074,1.8823514,-0.5647864,
P05180,NA,I,-0.51068467,5.047024,4.9449716,1.2891632,0.61668444,0.712582,
P05181,NA,I,-1.0331838,4.7255683,7.4304986,2.3607218,1.3367473,-0.71989006,
P05182,NA,I,-0.91000944,4.8319297,5.4645042,1.7490641,1.2792641,0.36215398,
P05183,NA,I,-1.1384966,4.6812043,5.5780463,1.5076185,1.7018343,0.46812916,
P05184,NA,I,-0.4733727,6.871422,4.8810687,0.319967,-0.39151528,0.96846485,
P05185,NA,I,-0.42880785,6.7173414,4.83131,0.25899687,-0.38277942,1.0098188,
P05186,NA,I,-0.33642846,6.8356824,4.9520087,0.5203781,-0.4213123,0.7224807,
P05187,NA,I,-0.278109,6.8301835,4.867624,0.75450516,-0.32427582,0.61690795,
P05188,NA,I,-0.6417287,4.7811704,6.756134,2.3834717,1.2562149,-0.3253776,
P05189,NA,I,-0.9306872,4.2639294,7.472799,2.0916204,1.5319921,-0.5426996,
P05190,NA,NA,-1.2724867,4.6390905,7.328889,2.4265912,1.3614703,-0.6526244,
P05191,NA,NA,-0.73856527,4.5169525,7.0655875,2.269388,1.325807,-0.35898027,
P05192,NA,I,-0.5303295,6.9991074,4.900211,0.4478244,-0.58637244,0.6483924,
P05193,NA,I,-0.9058055,5.35151,5.624525,1.6790658,1.3332444,0.32830495,
P05194,NA,I,-1.8437934,4.4334846,6.4662757,2.2146704,2.5315526,-0.8097312,
P05195,NA,I,-1.1359175,4.888463,5.0105844,1.3315939,0.9835908,0.17421201,
P05196,NA,I,-0.4180198,6.3094635,5.0328865,1.0466548,-0.174401,0.60386056,
P05197,NA,I,-0.20241441,5.2314563,4.9311724,1.379135,0.5353313,0.7536286,
P05198,NA,I,-0.45274827,6.772917,4.8874135,0.6184102,-0.534374,0.7612464,
P05199,NA,I,-0.8668225,6.635893,4.7692423,0.68916625,-0.6159866,0.6684337,
P05200,NA,I,-0.30319518,6.83933,4.792249,0.415987,-0.5658639,0.6941564,
P05201,NA,I,-0.9811755,4.6495547,7.59894,2.3989758,1.8024591,-0.73905754,
P05202,NA,I,-0.86098886,4.435065,7.1589823,2.5105577,1.5544603,-0.63762814,
P05203,NA,I,-0.1871911,4.708472,5.9135695,1.9722239,1.0144144,0.23149736,
P05204,NA,I,-0.7163504,4.609051,6.5412006,2.2862537,1.7555156,-0.4171411,
P05205,NA,I,-1.2965394,4.4929113,7.4551225,2.3179228,1.5476058,-0.87642825,
P05206,NA,I,-1.4648443,4.658827,7.198248,2.3069708,1.5744429,-0.66334367,
P05207,NA,NA,-1.08984,4.862677,7.12085,2.4969196,1.7736027,-0.4335106,
P05208,NA,I,-1.4290468,4.661142,6.072395,2.1235185,1.9610018,-0.091831274,
P05209,NA,I,-0.83331305,4.93504,7.769071,2.4752784,1.8273387,-0.8963662,
P05210,NA,I,-1.052848,4.977058,7.4920273,2.3172631,1.4142678,-0.70579153,
P05211,NA,I,-0.7678009,5.692877,5.4828153,1.657974,0.680196,0.30844232,
P05212,NA,I,-1.0033281,4.320238,7.2552304,2.380436,1.5823848,-0.66336495,
P05213,NA,I,-1.9149737,4.4669757,6.702944,2.0679634,2.485332,-0.83885264,
P05214,NA,I,-0.29101163,6.6219215,4.6832404,0.67657554,-0.26745668,0.95976573,
P05216,NA,XXIII,0.9849366,4.2973685,4.817915,1.174446,0.37606552,0.74443394,
P05217,NA,XXIII,1.1325723,4.247753,4.56214,0.8706991,0.3880171,0.57086736,
P05218,NA,XXIII,1.0526559,4.001219,4.663023,1.1218046,0.2129522,0.46764725,
P05220,NA,XXIII,0.73889655,3.8611546,4.4400992,1.2187033,0.35584104,0.51985854,
P05221,NA,XXIII,0.9597415,3.9636834,4.6752634,1.1242414,0.15376022,0.564537,
P05222,NA,XXIII,0.8764463,4.0735993,4.734074,1.1218046,0.2129522,0.46764725,
P05224,NA,XIV,11.379306,0.8975084,3.3301792,-1.4880829,0.817742,-0.3906378,
P05225,NA,I,-0.3695963,5.17334,5.8432007,1.9732968,0.52474266,0.24461608,
P05226,NA,XI,5.3834376,3.8212647,3.6238809,-0.5594138,-0.097085014,0.66669476,
P05227,NA,III,0.7699905,-0.35114476,2.1917377,0.3862473,-0.5338387,-0.13298628,
P05229,NA,NA,0.7907644,-0.39197895,2.2744124,0.27779883,-0.50929195,-0.361702,
P05231,NA,III,0.98161674,-0.51616895,2.2908201,0.12489206,-0.55133563,-0.2221038,
P05236,NA,NA,-1.2106874,1.3382406,2.1122398,0.6165834,-0.57605517,-0.10429954,
P05238,NA,NA,-1.1777462,1.134183,2.0435505,0.51252437,-0.6040222,-0.05457997,
P05240,NA,NA,1.4345226,3.8232598,4.278622,0.7661254,0.44207072,0.9524186,
P05241,NA,I,-3.4601028,4.35931,2.978076,0.49374345,-0.58454514,-0.08278334,
P05242,NA,I,-3.4758651,4.593973,3.3930273,0.61149067,-0.36019623,-0.13018668,
P05243,NA,I,-3.0596204,4.881645,4.1421385,0.9731078,-0.048991565,-0.08744255,
P05244,NA,I,-3.3005576,4.3397107,3.0067184,0.42824498,-0.62541807,-0.08959306,
P05245,NA,I,-0.27509493,5.2260566,5.007337,1.379135,0.5353313,0.7536286,
P05365,NA,I,-1.2561997,5.8638744,1.8418273,0.8241386,-0.38754857,-0.011905808,
P05366,NA,XI,5.1132627,2.2798553,1.2370702,-0.6330602,0.5681315,0.51231843,
P05368,NA,XI,4.840619,2.22922,1.2026123,-0.949432,0.35099164,0.555483,
P05370,NA,XI,4.9455733,2.3459706,1.5626043,-0.45768496,0.38738734,0.6107779,
P05372,NA,VI/VII,5.5826163,-0.35821447,1.7580235,-1.071304,0.011868864,0.4554989,
P05374,NA,VI/VII,5.5733666,-0.32197002,1.6843855,-1.1041825,0.03004283,0.4228222,
P05375,NA,VI/VII,5.618805,0.36162817,1.719189,-0.7209358,-0.13740186,0.4319816,
P05377,NA,VI/VII,5.621706,-0.38767934,1.6343735,-1.2045728,-0.010406095,0.43098682,
P05379,NA,VI/VII,5.6172547,0.27795982,2.2163498,-1.0128099,0.04056917,0.3479307,
P05381,NA,VI/VII,5.942041,0.2760305,2.8907752,-1.0742366,0.28841588,0.17634577,
P05383,NA,VI/VII,6.088215,0.2688267,3.0391037,-1.2110157,0.32158518,0.08460871,
P05385,NA,VI/VII,6.0881987,0.027795913,2.8533978,-1.3867718,0.41060904,-0.11331223,
P05387,NA,NA,-0.7286742,-0.3677791,-0.23227955,0.34855726,-0.6003641,-0.31072742,
P05388,NA,NA,-0.79684186,-0.27541286,-0.18604378,0.5470751,-0.649535,-0.20863748,
P05390,NA,NA,-0.021702517,3.2908022,4.420992,0.9935708,1.051465,-0.43299934,
P05392,NA,VIII,1.765495,3.8947315,3.836561,0.92214644,0.2948502,0.5543573,
P05394,NA,XII,0.11677697,2.0458105,1.5318297,0.8366752,-0.46999517,0.3357446,
P05396,NA,XII,0.109718636,2.02116,1.6554174,0.8313931,-0.45333418,0.31811345,
P05397,NA,XII,-0.38138247,3.6466675,5.090198,1.7568642,0.95004886,-0.11522796,
P05399,NA,XII,0.51594865,3.2682226,4.8139577,1.3196276,0.18821087,0.39618382,
P05401,NA,XII,0.27998847,3.4266665,4.958647,1.4492949,0.3706454,0.3208055,
P05403,NA,XII,0.50425875,3.3012152,4.8239074,1.3142868,0.28230432,0.37163442,
P05404,NA,XII,0.37408048,3.3433402,4.8159,1.3779031,0.3749187,0.3391952,
P05406,NA,XII,0.4774667,3.3733196,4.913893,1.3481168,0.30929852,0.35938582,
P05408,NA,NA,-1.6147591,3.9131823,6.1772766,1.8660713,2.2194502,-0.60208786,
P05410,NA,XIV,-1.6793461,3.8505816,6.01041,1.6031444,2.0501218,-0.45978847,
P05412,NA,III,0.4092928,-1.9733896,1.7145233,0.05119937,-0.6123185,-0.44117272,
P05413,NA,III,0.3765551,-1.8877405,1.6916242,0.05230623,-0.6835621,-0.3871948,
P05414,NA,III,1.0986633,-2.638332,1.6826365,-0.1498415,-0.78192884,-0.6472847,
P05415,NA,III,1.2156852,-2.604755,2.197178,-0.061586566,-0.83957654,-0.49592316,
P05417,NA,NA,-0.8274796,3.906433,4.0971055,1.6080706,-0.016760467,-0.047590744,
P05419,NA,NA,-1.2665455,2.9003205,4.6850944,1.0867044,0.38752392,-0.89004964,
P05421,NA,III,-1.887278,0.1041116,2.820465,0.4461583,-0.14167148,-0.055739246,
P05423,NA,III,-2.503157,-1.2298602,2.8079183,0.18990661,-0.7003778,-0.30777615,
P05425,NA,III,-2.4464064,-0.016436996,3.4825568,0.69270116,-0.56293863,0.10366984,
P05427,NA,III,-2.2896924,0.20960532,3.4485514,0.6356429,-0.6006477,0.050620243,
P05429,NA,III,-2.258518,-0.23421465,3.3209982,0.38878193,-0.6570408,-0.09127703,
P05430,NA,I,-1.8517759,0.84910965,3.0883303,0.9072009,-0.5218421,-0.016392423,
P05432,NA,III,-3.0653808,-0.5302299,3.1885211,0.1252457,-0.7408811,-0.16346115,
P05434,NA,III,-2.296467,0.42964387,3.2206235,0.74912333,-0.46717232,-0.02328826,
P05436,NA,III,-2.0948691,-1.2589825,3.9995947,0.25630546,-0.64446384,-0.13968809,
P05438,NA,I,-2.7553024,-1.0081722,3.3205328,0.20375098,-0.877323,-0.35664082,
P05439,NA,NA,-1.5608152,1.6773752,4.2999625,1.1081421,-0.37626636,-0.45056757,
P05441,NA,VI/VII,9.555038,-0.3153583,-0.116026096,-1.7844945,0.33203262,-0.29467058,
P05443,NA,VI/VII,9.298625,-0.048025228,0.9993004,-0.71804744,0.6881174,-0.1188289,
P05445,NA,VI/VII,9.375946,-0.16832201,1.0083494,-0.8159804,0.7587587,-0.15780626,
P05447,NA,NA,9.363943,-0.16849333,0.74171036,-0.92568356,0.75117886,-0.44692424,
P05449,NA,VI/VII,9.142647,-0.08995392,1.0925498,-1.2611449,0.35196367,-0.243431,
P05450,NA,VI/VII,9.280029,0.06407494,1.2059385,-1.2690665,0.28167424,-0.25187382,
P05452,NA,VI/VII,9.493985,-0.015881255,1.261944,-1.2574068,0.3472707,-0.2470173,
P05454,NA,XIV,-1.2322569,0.13343954,1.689134,0.24079138,0.5499875,-0.9280212,
P05456,NA,NA,-1.1128234,0.19600195,1.7639117,0.23201187,0.66933274,-1.0491855,
P05458,NA,NA,-0.9308894,0.10384953,1.6464132,-0.124630496,0.9040333,-0.89628685,
P05460,NA,NA,9.234871,0.11169662,1.4221833,-0.8404628,0.66298074,-0.72675186,
P05462,NA,VI/VII,11.591572,1.0529234,-1.6622789,-2.2267184,0.38112503,-0.37295273,
P05463,NA,VI/VII,11.956792,0.60504353,-1.9354743,-2.3239467,0.503091,-0.46282718,
P05464,NA,VI/VII,11.881908,0.7522493,-1.8858753,-2.3416665,0.43949643,-0.4114586,
P05469,NA,V,-2.5826662,1.0173521,-0.19455597,0.081134304,-0.93572867,-0.09229389,
P05470,NA,V,-2.484876,0.9785257,-0.12567572,0.15425262,-0.90159464,-0.089577675,
P05472,NA,V,-2.457692,1.248644,0.0624736,0.26880398,-0.79483575,-0.07843926,
P05473,NA,V,-2.4384928,1.0190395,-0.4549612,-0.07241507,-0.907113,-0.1823481,
P05474,NA,V,-2.5849588,1.2667089,-0.22218087,0.12327789,-0.70208675,-0.12805787,
P05476,NA,NA,-1.8530562,1.5720738,-0.15876077,0.42759293,-0.6888541,-0.45241708,
P05477,NA,NA,-2.2632418,2.307128,0.74796176,0.45141914,-0.6802609,-0.1948106,
P05478,NA,NA,-1.9973629,1.9736861,0.31674165,0.4930069,-0.6367379,-0.25057894,
P05479,NA,NA,-1.5430648,3.8908956,2.5574346,0.927961,-0.38823178,-0.4304661,
P05480,NA,NA,-1.4276415,3.2746904,3.4859562,1.3903238,-0.05237251,-0.4560843,
P05481,NA,NA,-1.4466057,2.9351838,3.6459837,1.2505792,-0.04280834,-0.45999825,
P05482,NA,NA,-1.1363575,3.3182979,3.9873426,1.569948,0.23176959,-0.23764384,
P05483,NA,X,-1.9656368,1.367739,-0.04242788,0.18398298,-0.8326935,-0.17916062,
P05485,chi conotoxin,X,-2.148909,2.0489693,1.4222684,0.57459575,-0.6492008,-0.055989504,
P05486,NA,XV,2.3738897,3.3209388,2.806864,0.3020322,0.023897545,0.29305616,
P05488,NA,XV,1.7458562,3.9646556,2.8448489,0.4283601,0.02612846,0.27920285,
P05490,NA,XV,2.183717,3.270981,3.0562403,0.3763206,0.030112058,0.33067116,
P05492,NA,VIII,0.6452654,2.9180267,3.4966977,1.1156261,0.40747592,-0.056836557,
P05494,NA,VI/VII,2.0082881,1.8828585,3.2125316,0.5188702,-0.239965,0.26253232,
P05496,NA,VI/VII,1.529566,2.0380793,3.2832267,0.83910924,0.023560263,0.24190858,
P05498,NA,NA,1.0295728,2.3504007,3.2588406,1.1311481,0.28201663,-0.03892339,
P05500,NA,NA,0.8235098,2.4736333,1.7463814,1.0992017,-0.124272786,-0.43324116,
P05502,NA,VI/VII,1.650009,1.7037172,3.1505134,0.8014789,-0.1087401,0.27560627,
P05504,NA,VI/VII,1.7619848,1.719643,3.1213431,0.5953397,-0.24843106,0.31896025,
P05506,NA,XXII,2.224116,3.312963,3.8677185,0.4616493,0.3973888,0.7762483,
P05508,NA,NA,-0.7695617,3.6114674,4.994837,1.8552959,1.0342371,-0.20460998,
P05510,NA,NA,-1.4704081,1.0252204,1.3167025,0.54951894,-0.61565334,-0.058966428,
P05513,NA,VI/VII,1.8982625,1.8345832,3.1926045,0.5882536,-0.18401752,0.29890338,
P05523,NA,XIII,3.023695,2.5680008,2.9038093,0.02750944,-0.27279425,0.34032774,
P05525,NA,XXIV,-1.2730469,4.586753,7.688793,2.2221491,1.4734589,-0.98930895,
P05529,alpha conotoxin,I,-1.5871836,5.5749617,1.4861077,0.27592808,-0.7897678,0.019752495,
P05530,NA,NA,-0.57874537,1.1183295,1.6359615,0.39794353,-0.63698345,0.5502659,
P05531,NA,NA,-0.68790793,3.8749804,5.893982,2.07777,1.1771755,-0.25896084,
P05532,NA,I,-3.475284,4.370261,2.9739223,0.42889583,-0.60607696,-0.08270416,
P05533,NA,I,-3.3394446,4.4880285,3.1248395,0.5398849,-0.5233635,-0.12094765,
P05534,NA,NA,6.038712,2.1215844,4.2582273,-0.48878306,0.53425294,0.4680574,
P05536,NA,NA,6.219919,2.453419,4.4230027,-0.7910579,0.5345943,0.6950654,
P05538,NA,NA,6.01816,2.5292501,4.644231,-0.65288633,0.61543083,0.7332999,
P05542,NA,I,-3.402785,4.4769597,3.0779939,0.56378776,-0.4796905,-0.12427478,
P05543,NA,NA,1.3322775,1.5313698,1.5320213,0.25675768,0.12457062,-0.59006566,
P05545,NA,NA,2.5194395,3.867354,3.3477542,0.47617626,-0.18088931,0.49171034,
P05547,NA,NA,1.3259041,3.8566809,4.1057158,1.0552197,0.6595046,0.66235614,
P05549,NA,VIII,2.1953163,3.9132268,3.4303977,0.6810878,-0.02484062,0.7002905,
P05551,NA,VIII,2.181598,3.988561,3.4594631,0.7070026,-0.032701988,0.6560316,
P05553,NA,III,1.1636083,-2.340135,2.163161,-0.070422456,-0.68567824,-0.6942394,
P05555,NA,III,-0.970864,-0.57732373,2.898195,0.91391087,-0.36216348,-0.06405455,
P05556,NA,III,1.2903289,-2.6533785,2.1132329,-0.18825483,-0.8203553,-0.5604593,
P05558,NA,III,-0.4304877,-1.0797182,2.9571981,0.522409,-0.55542177,0.20757164,
P05560,NA,V,-2.811393,2.2575793,2.9466257,0.6370475,-0.48634094,0.28089035,
P05562,NA,V,-2.6885245,2.148048,2.8815598,0.71856177,-0.4162409,0.18942925,
P05565,NA,V,-2.7032714,1.9074168,2.7429633,0.75553405,-0.46369484,0.06267919,
P05567,NA,VI/VII,5.8704686,3.4967961,1.9717265,-0.61875236,0.99714243,1.4214649,
P05569,NA,VI/VII,10.046072,0.39457285,7.2416086,-1.1053686,0.46888205,0.03727792,
P05571,NA,VI/VII,11.728237,1.1012219,3.0768507,-1.8750558,0.56876445,-0.2888998,
P05573,NA,VI/VII,5.925939,2.1119661,2.3736212,-0.48037794,0.13766727,0.52765256,
P05574,NA,VI/VII,11.853168,1.4255998,3.2752342,-1.897069,0.6384718,-0.3230361,
P05576,NA,VI/VII,6.2332206,3.8261979,0.49949867,-0.7534192,0.29877096,0.712694,
P05578,NA,VI/VII,9.593766,-0.059515916,3.3872502,-1.3300924,0.43361616,0.031915218,
P05580,NA,VI/VII,9.716061,-0.24509823,3.3361392,-1.3587792,0.6027854,0.04002678,
P05582,NA,VI/VII,9.710181,-0.42040786,3.8486717,-1.2865486,0.43529508,0.18877694,
P05584,NA,VI/VII,9.665923,-0.63785326,3.7382927,-1.5901872,0.5413618,0.03297183,
P05585,NA,VI/VII,5.638718,3.0898428,1.8337324,-0.3741041,0.8153056,1.2909085,
P05587,NA,VI/VII,5.550766,2.839191,1.9527825,-0.30102685,0.5430611,1.0582217,
P05589,NA,VI/VII,9.85682,-0.59570396,3.8028505,-1.6980207,0.41073504,-0.21137637,
P05591,NA,VI/VII,9.958673,-0.8307936,3.8702555,-1.489155,0.46063852,-0.027292779,
P05592,NA,VI/VII,10.034529,-0.7734162,3.6826096,-1.6751392,0.4327864,-0.12691422,
P05594,NA,VI/VII,5.4032364,2.9427369,2.036154,-0.17077208,0.49251214,1.0669899,
P05595,NA,VI/VII,11.589932,0.37987363,0.587192,-1.9750339,0.4249725,-0.46040776,
P05597,NA,VI/VII,9.412252,0.98768735,5.203472,-1.1083521,0.036563512,-0.04551076,
P05599,NA,VI/VII,10.936534,0.2604066,1.0623893,-1.3823514,0.2593966,-0.3732749,
P05601,NA,VI/VII,11.565535,0.38860387,0.27720338,-1.956479,0.29586846,-0.44783035,
P05603,NA,VI/VII,9.961743,0.57227314,0.7747175,-1.5054958,0.32076547,-0.30719513,
P05605,NA,VI/VII,9.464858,0.9457125,1.9910789,-0.8550054,0.7474703,-0.47333175,
P05607,NA,VI/VII,4.8750157,2.879583,2.395536,0.07913364,0.7687145,1.1111395,
