id,pharmacologicalFamily,cysteineFramewrok,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance
P05133,NA,I,2.4074354,4.909423,7.1422586,-0.625247,1.4085863,-0.22606179,
P05134,NA,I,2.739701,4.962493,8.005845,-0.81245214,1.4390591,-0.08122153,
P05135,NA,I,3.463459,9.083023,2.6949108,2.4759884,-0.5110699,0.4799538,
P05136,NA,I,2.314371,6.2589,5.1583014,1.0527518,0.8372821,-0.1139889,
P05137,NA,I,3.4463942,8.770609,2.405149,2.327477,-0.43233347,0.872944,
P05138,NA,I,3.4723475,8.789412,2.2924478,2.3078294,-0.69518065,1.1600059,
P05139,NA,I,3.0580025,6.64613,5.6854763,0.8054769,0.7063799,-0.97640187,
P05140,NA,I,1.6513628,10.605926,2.5766385,2.3467453,-0.020238752,0.78932935,
P05141,NA,I,2.0559916,3.6958203,7.150069,-0.62194437,1.6613218,0.21347007,
P05142,NA,I,2.0566063,5.5761437,5.0720353,0.54158866,0.9241325,0.035682738,
P05143,NA,I,2.0063858,5.430123,5.011477,0.18824597,1.1311015,0.0057053454,
P05144,NA,I,2.1800272,5.849418,4.258918,0.48423162,1.0883864,0.20453124,
P05145,NA,I,1.7625102,10.86328,2.5282545,2.715181,-0.18503143,0.90335745,
P05146,NA,I,2.5717783,6.4127836,5.0104833,0.97803545,1.1254125,-0.21598332,
P05147,NA,I,1.6578383,10.5625925,2.5246792,2.477304,-0.18895775,0.9672588,
P05148,NA,I,2.19422,3.6834145,7.0983977,-0.62194437,1.6613218,0.21347007,
P05149,NA,I,2.0991542,3.7149007,7.0983315,-0.62194437,1.6613218,0.21347007,
P05150,NA,I,2.0760632,5.524707,5.0299573,0.54158866,0.9241325,0.035682738,
P05151,NA,I,1.9196692,4.7294426,7.344927,-0.5979944,1.3315984,-0.06143427,
P05152,NA,I,2.2161796,5.5871325,6.315804,-0.025433911,1.1242205,-0.4255856,
P05153,NA,I,1.8668976,9.628052,2.7385855,2.5308409,0.01393259,1.9090428,
P05154,NA,I,3.038019,3.091803,8.507967,-1.4541328,1.6515418,0.5251677,
P05155,NA,I,2.820785,3.0884018,8.252788,-1.3567661,1.6902486,0.5311956,
P05156,NA,I,2.50266,3.4738173,7.718458,-0.8752705,1.6245936,0.4262539,
P05157,NA,I,2.3769758,3.7867332,7.30046,-0.60191095,1.1906055,-0.053373992,
P05158,NA,I,2.882951,3.0900908,8.311156,-1.4473572,1.7027894,0.46440756,
P05159,NA,I,2.6962385,3.2738338,8.097204,-1.2555537,1.7092999,0.43514553,
P05160,NA,I,3.0072792,5.730458,6.552999,-0.13402416,1.2769679,-0.4677529,
P05161,NA,I,3.7313085,9.111039,2.3782532,2.4468544,-0.5163772,1.0627046,
P05162,NA,I,2.2700763,5.2654967,6.9878798,-0.36864227,1.1550182,-0.3974625,
P05163,NA,I,3.6644459,8.702658,3.1185045,2.1303275,-0.10739735,0.26420066,
P05164,NA,I,3.006387,4.8438506,7.0292797,-0.5235645,1.463059,-0.2736693,
P05165,NA,I,2.534199,11.527156,2.5320215,2.890006,-0.52107155,0.74325544,
P05166,NA,I,3.0644846,11.064538,2.9302015,3.0367537,-0.46302193,0.5818089,
P05167,NA,I,2.3926017,4.8330626,7.2603064,-0.625247,1.4085863,-0.22606179,
P05168,NA,I,2.4704134,4.9568467,7.204071,-0.625247,1.4085863,-0.22606179,
P05169,NA,I,2.7186077,5.2365417,7.8178754,-0.6426973,1.3326869,-0.1945121,
P05170,NA,I,2.5003538,5.427895,6.7352805,-0.33601496,1.190096,-0.4749792,
P05171,NA,I,1.5330762,9.942437,2.715135,2.6711152,-0.08928846,1.6899204,
P05172,NA,I,1.356407,9.892617,2.923276,2.7111347,-0.07128644,1.3663043,
P05173,NA,I,1.4202709,10.013371,2.9573085,2.7111347,-0.07128644,1.3663043,
P05174,NA,NA,1.8120056,10.007992,2.965101,2.6990092,-0.013844098,0.96790403,
P05175,NA,NA,1.7864416,9.89965,2.978019,2.6990092,-0.013844098,0.96790403,
P05176,NA,NA,,,,,,,
P05177,NA,NA,2.8249164,10.2109165,3.180072,2.5696251,-0.104517184,0.34310633,
P05178,NA,NA,3.419101,10.0634575,2.686802,2.80898,-0.45361796,0.9622548,
P05179,NA,NA,2.9178631,11.010046,2.821397,3.0135753,-0.55435956,0.72930145,
P05180,NA,I,4.2270246,6.858356,4.4429975,0.8927562,0.29734766,-0.7661109,
P05181,NA,I,,,,,,,
P05182,NA,I,4.2874036,8.090913,2.861282,1.8079449,-0.46813366,0.084634624,
P05183,NA,I,4.698974,7.441101,3.214823,1.1876413,-0.44482535,-0.08975159,
P05184,NA,I,2.8505335,6.151262,5.940705,0.34600535,0.9485235,-0.7294396,
P05185,NA,I,3.0152292,5.839309,6.1244264,-0.02873731,1.1487054,-0.5743912,
P05186,NA,I,3.0180278,4.988826,7.422306,-0.6393406,1.2800869,-0.26316702,
P05187,NA,I,2.5124848,5.7654557,6.2817583,0.16196571,1.2473471,-0.8525363,
P05188,NA,I,2.2502341,4.183035,7.641991,-0.8533851,1.6280664,0.035734024,
P05189,NA,I,2.5729978,3.8672972,8.294067,-1.065006,1.6230038,0.20826456,
P05190,NA,NA,2.5638707,10.626335,3.0663984,2.8355217,-0.2011677,0.53724736,
P05191,NA,NA,3.0830333,6.728324,5.2182193,1.345088,0.49983698,-0.6463975,
P05192,NA,I,3.164768,3.436674,8.726388,-1.3881588,1.6197307,0.38479966,
P05193,NA,I,2.9709303,4.6283035,7.374209,-0.76427263,1.4219135,-0.1584575,
P05194,NA,I,2.317212,4.983918,7.449813,-0.63888824,1.0773705,-0.13877231,
P05195,NA,I,2.4689214,5.195081,7.378421,-0.43173862,1.1475555,-0.36989567,
P05196,NA,I,2.9083087,5.021089,7.4066653,-0.67376226,1.2679582,-0.23607151,
P05197,NA,I,4.393585,7.0697713,3.681138,1.2088943,0.34590024,-0.5376465,
P05198,NA,I,3.0631168,3.0958524,8.4222355,-1.4541328,1.6515418,0.5251677,
P05199,NA,I,3.0465803,3.0507877,8.464682,-1.4541328,1.6515418,0.5251677,
P05200,NA,I,3.0328062,5.7085023,6.6053634,-0.13402416,1.2769679,-0.4677529,
P05201,NA,I,2.4206054,11.450087,2.5598438,2.9377208,-0.58145124,0.7041273,
P05202,NA,I,3.2228632,11.052173,2.9291391,3.0367537,-0.46302193,0.5818089,
P05203,NA,I,2.2952123,4.973314,7.2678094,-0.625247,1.4085863,-0.22606179,
P05204,NA,I,2.7428153,5.319599,7.8070097,-0.6426973,1.3326869,-0.1945121,
P05205,NA,I,2.3468661,10.907184,2.7213821,2.8913143,-0.37593797,1.0077714,
P05206,NA,I,1.4742947,9.965882,2.9292953,2.7111347,-0.07128644,1.3663043,
P05207,NA,NA,1.7867907,9.896994,2.9222095,2.6990092,-0.013844098,0.96790403,
P05208,NA,I,3.8756883,8.606399,2.785934,2.3557057,-0.41677544,0.30231276,
P05209,NA,I,1.7758454,10.905497,2.5318317,2.715181,-0.18503143,0.90335745,
P05210,NA,I,1.7305263,10.589869,2.4890118,2.477304,-0.18895775,0.9672588,
P05211,NA,I,2.1633437,3.7137752,7.047173,-0.62194437,1.6613218,0.21347007,
P05212,NA,I,2.0683937,5.588634,4.9644146,0.54158866,0.9241325,0.035682738,
P05213,NA,I,2.0082035,4.8090067,7.273397,-0.5979944,1.3315984,-0.06143427,
P05214,NA,I,2.1623409,4.5925126,7.8151298,-0.71706986,1.4679623,-0.18002376,
P05216,NA,XXIII,4.8381395,7.0767164,4.243019,1.2644643,0.29636055,-1.1157331,
P05217,NA,XXIII,4.1964087,8.169492,3.3223295,2.0367692,-0.1447243,-0.3290528,
P05218,NA,XXIII,4.279808,8.09764,3.3980193,2.0367692,-0.1447243,-0.3290528,
P05220,NA,XXIII,4.3210363,8.196225,3.2575827,2.1627827,-0.23105486,-0.35703126,
P05221,NA,XXIII,4.8641624,7.1000586,4.291252,1.2644643,0.29636055,-1.1157331,
P05222,NA,XXIII,4.219037,8.171698,3.4194827,2.0367692,-0.1447243,-0.3290528,
P05224,NA,XIV,5.9836473,6.484276,2.3145437,0.48636144,-1.2190776,1.0764488,
P05225,NA,I,2.3457918,4.2493496,8.407046,-1.182902,1.488456,0.1374547,
P05226,NA,XI,9.394258,5.765299,3.7104082,-0.79546225,-0.8834577,-0.40929642,
P05227,NA,III,2.065672,4.3721504,3.627603,0.35662836,1.0876474,-0.47361377,
P05229,NA,NA,6.177257,6.243506,3.5394645,0.69953114,0.025135932,-0.38006356,
P05231,NA,III,3.863707,5.8751054,3.5331829,1.122256,0.49208385,-0.6620075,
P05236,NA,NA,2.3223732,10.624193,2.9857657,2.7892976,-0.52437973,0.76083356,
P05238,NA,NA,2.0886676,11.123428,2.8667479,2.0486696,-0.38043237,0.64885485,
P05240,NA,NA,,,,,,,
P05241,NA,I,,,,,,,
P05242,NA,I,2.2511992,2.9106212,5.0245843,-0.28279796,1.5016382,-0.30228645,
P05243,NA,I,,,,,,,
P05244,NA,I,,,,,,,
P05245,NA,I,4.4666653,7.0414643,3.6553674,1.2088943,0.34590024,-0.5376465,
P05365,NA,I,3.032617,3.7379358,8.747342,-1.345963,1.592582,0.4656662,
P05366,NA,XI,9.651774,6.220793,3.0361888,-0.15121028,-1.090176,0.24365607,
P05368,NA,XI,9.841668,6.3446245,3.120297,-0.7724915,-1.0033686,0.06981812,
P05370,NA,XI,9.68273,6.63685,3.347834,-0.76631784,-0.96956736,-0.07029998,
P05372,NA,VI/VII,10.315196,5.60878,4.7367015,-1.2322276,-1.1589459,0.1816219,
P05374,NA,VI/VII,10.119796,5.432424,4.8036737,-1.238016,-1.1791263,0.16187532,
P05375,NA,VI/VII,8.909439,3.5614927,2.761495,-0.5138379,-0.52728415,-0.10997545,
P05377,NA,VI/VII,10.1028,4.857272,5.1234574,-2.0177214,-1.0296742,0.3781304,
P05379,NA,VI/VII,9.185669,4.92877,4.289112,-0.79247904,-0.9008955,-0.28647256,
P05381,NA,VI/VII,11.189203,5.6694384,4.8528996,-1.1575445,-1.1447011,0.14874594,
P05383,NA,VI/VII,11.413615,6.0891395,5.649175,-1.8609489,-1.1584007,0.7637669,
P05385,NA,VI/VII,11.141979,6.0373597,5.695998,-1.5160949,-1.3059756,0.7682681,
P05387,NA,NA,,,,,,,
P05388,NA,NA,,,,,,,
P05390,NA,NA,2.688123,10.365742,2.7486098,3.1832461,-0.7215818,1.0351336,
P05392,NA,VIII,5.3163657,5.6606364,3.7319314,0.85309273,-0.02365412,-0.9233658,
P05394,NA,XII,4.1995945,9.149136,1.8418969,2.28572,-0.7376808,0.78418213,
P05396,NA,XII,4.443927,8.858619,1.9532096,2.0164752,-0.6849257,0.37428933,
P05397,NA,XII,3.8629391,9.442286,1.9349877,2.5520637,-0.80078393,1.2882016,
P05399,NA,XII,4.4122314,9.220922,1.8767445,2.4906545,-0.7762054,0.8259891,
P05401,NA,XII,4.415925,9.304337,1.8385942,2.5544558,-0.7837671,0.84395665,
P05403,NA,XII,4.4142547,9.062099,1.6955334,2.5544558,-0.7837671,0.84395665,
P05404,NA,XII,4.5058665,9.198127,1.8886104,2.5152326,-0.72764194,0.7637916,
P05406,NA,XII,4.4857016,9.174858,1.8757015,2.5544558,-0.7837671,0.84395665,
P05408,NA,NA,2.8517694,10.32395,3.002091,3.0297694,-0.7072297,0.70137244,
P05410,NA,XIV,3.0825841,10.124349,2.5185747,3.2469165,-1.1354865,1.6515347,
P05412,NA,III,-2.1095958,2.5996165,1.3857224,-1.2082589,1.473024,0.630744,
P05413,NA,III,-2.082351,2.5080366,1.4350457,-1.2082589,1.473024,0.630744,
P05414,NA,III,0.042600915,3.007056,3.1195624,-0.7360186,1.6637585,0.29808548,
P05415,NA,III,-0.8208806,3.2004209,1.7519252,-1.0843858,1.7616701,0.6344116,
P05417,NA,NA,2.5187075,10.910973,2.96453,2.7691529,-0.4658511,0.81471145,
P05419,NA,NA,2.1977503,10.454379,3.1118183,3.0235348,-0.5555313,0.79429173,
P05421,NA,III,-0.61469537,2.0047266,3.421789,-0.61672294,1.5085027,0.4413409,
P05423,NA,III,-0.48691764,1.2279392,3.407291,-0.46112317,1.5377347,0.59856683,
P05425,NA,III,-0.30701244,3.8984952,3.0678804,-0.4689668,1.5308639,0.041527487,
P05427,NA,III,-0.21336214,3.7748709,3.1769555,-0.6280073,1.6480007,-0.00038064984,
P05429,NA,III,-1.4820554,3.485023,3.0285861,-0.8288796,1.5102654,0.26643923,
P05430,NA,I,2.1979806,6.953287,3.1396165,1.353913,0.43519896,0.036413234,
P05432,NA,III,-0.8596772,4.8988056,4.97873,-0.9379817,1.3620628,0.45296082,
P05434,NA,III,-1.168635,3.609719,3.0060413,-0.48764366,1.4102732,0.101769514,
P05436,NA,III,-0.33452177,0.6648992,3.4445684,-0.48627114,1.6131688,0.34285784,
P05438,NA,I,,,,,,,
P05439,NA,NA,1.6662595,11.272958,4.486323,2.6932478,-0.2781758,0.6939383,
P05441,NA,VI/VII,7.882005,2.825,0.5822261,-0.6972227,-0.8404181,-0.27960354,
P05443,NA,VI/VII,2.9293072,9.755821,3.0950656,2.7352414,-0.6889587,0.6727378,
P05445,NA,VI/VII,3.282247,9.697783,3.0252216,2.6303687,-0.8958329,0.8707589,
P05447,NA,NA,2.2436998,10.727326,2.6693344,3.1210666,-0.6713221,1.5819741,
P05449,NA,VI/VII,8.063306,2.638796,0.8980907,-0.84656376,-0.71281946,-0.27415994,
P05450,NA,VI/VII,7.964177,2.7462597,1.3305646,-0.47093138,-0.7107366,-0.29901624,
P05452,NA,VI/VII,8.337688,2.5840724,0.81814826,-0.9878849,-0.7027933,-0.2933578,
P05454,NA,XIV,3.7943068,10.181756,2.283563,2.7257073,-1.2114527,1.574234,
P05456,NA,NA,3.0661058,11.285271,2.98218,2.6509688,-0.6040259,0.83413076,
P05458,NA,NA,3.4611955,10.949964,2.7064302,3.1065006,-0.897355,1.1387753,
P05460,NA,NA,2.2708228,10.561084,2.9890199,3.0150676,-0.6089111,0.96641856,
P05462,NA,VI/VII,8.2018175,-0.4944755,0.29916388,-1.9616112,-1.2000213,0.49703065,
P05463,NA,VI/VII,9.618603,-0.18870655,0.54190075,-1.9242699,-1.2891644,0.6671125,
P05464,NA,VI/VII,9.404787,-0.052201167,0.6334208,-1.8219036,-1.3636295,0.51865,
P05469,NA,V,,,,,,,
P05470,NA,V,1.6612656,10.429108,2.803102,2.0533328,0.1507315,0.6967046,
P05472,NA,V,1.97223,8.266369,2.9491844,1.662083,0.43672407,1.5197507,
P05473,NA,V,2.0180094,6.9777966,3.3668954,1.6729095,0.59471005,0.04558509,
P05474,NA,V,1.7954632,6.6925654,3.6152244,1.253031,0.539643,-0.71350086,
P05476,NA,NA,1.9560449,11.15823,4.440687,2.639635,-0.3882041,0.21468219,
P05477,NA,NA,3.0328581,8.6123705,5.4294796,1.1681459,-0.14046077,-0.55886304,
P05478,NA,NA,3.1747994,9.023015,5.2563267,1.5531416,-0.21364874,-0.47253403,
P05479,NA,NA,3.3780613,10.40439,3.8017092,2.5586874,-0.31585315,-0.13204536,
P05480,NA,NA,2.0918667,10.671097,3.5914621,2.9230385,-0.6841604,0.9654846,
P05481,NA,NA,1.7680736,10.411163,3.484565,2.7871463,-0.55262136,1.1411529,
P05482,NA,NA,1.8460566,10.797751,3.859296,2.741554,-0.5522936,0.8878609,
P05483,NA,X,,,,,,,
P05485,chi conotoxin,X,,,,,,,
P05486,NA,XV,5.473844,6.1583147,2.7034872,1.0499144,-0.6656589,-0.098706216,
P05488,NA,XV,5.155081,5.5719986,3.333417,0.33164367,0.08019323,-0.745275,
P05490,NA,XV,5.5323267,5.8126497,3.094174,0.55561286,-0.10690425,-0.86783767,
P05492,NA,VIII,1.7766399,10.767067,2.7090993,1.8077649,-0.13974246,0.4166355,
P05494,NA,VI/VII,6.7027845,6.269547,3.1109927,0.028441668,0.0076441173,-0.9752135,
P05496,NA,VI/VII,4.2415123,9.005463,4.2590184,2.0695,-0.32299915,-0.7393969,
P05498,NA,NA,4.090089,9.599352,3.863616,2.5607545,-0.5278774,-0.22737029,
P05500,NA,NA,3.6971052,10.2175255,2.4299843,3.0356586,-0.9225108,1.1657553,
P05502,NA,VI/VII,6.0061145,7.0137696,3.3540692,0.81037277,-0.2438977,-1.1848894,
P05504,NA,VI/VII,4.794006,8.086966,4.119526,1.5708705,-0.20667335,-1.0709094,
P05506,NA,XXII,5.6331067,6.835748,2.820921,1.3429514,-0.70587766,-0.40540612,
P05508,NA,NA,4.1754413,10.217122,3.4885457,2.9480786,-0.89390683,0.25161743,
P05510,NA,NA,1.3122908,10.015483,3.319708,2.566428,-0.23292646,0.997082,
P05513,NA,VI/VII,6.6212325,6.447738,3.1349924,0.22355835,-0.16874218,-1.0694655,
P05523,NA,XIII,6.684955,5.54018,3.2087376,-0.018639937,0.21924965,-0.7093927,
P05525,NA,XXIV,2.9471614,11.410932,3.0562637,2.783094,-0.49056655,0.7669148,
P05529,alpha conotoxin,I,2.9177368,3.4892359,8.701334,-1.4139705,1.573536,0.49926984,
P05530,NA,NA,,,,,,,
P05531,NA,NA,,,,,,,
P05532,NA,I,,,,,,,
P05533,NA,I,2.3728335,2.1572247,5.6906686,-0.74182993,1.7173136,0.0008159627,
P05534,NA,NA,8.48323,6.7409925,2.759016,-0.105087966,-0.7537956,-0.23264676,
P05536,NA,NA,8.76918,7.3401127,3.0265675,-0.40419167,-0.76863766,-0.1918642,
P05538,NA,NA,8.674239,7.165156,2.9191768,-0.24365522,-0.7771544,-0.1889171,
P05542,NA,I,2.4579782,2.1860504,5.772599,-0.74182993,1.7173136,0.0008159627,
P05543,NA,NA,,,,,,,
P05545,NA,NA,5.4113755,5.3125114,3.9107785,0.42980945,0.39415848,-1.0381132,
P05547,NA,NA,5.119446,6.0081587,3.664405,1.3744508,-0.11817429,-0.32481468,
P05549,NA,VIII,5.2324433,5.45906,3.7773607,0.6311852,0.23452398,-1.0337547,
P05551,NA,VIII,5.4501386,5.4603157,3.7220335,0.5760414,0.25697628,-1.0707906,
P05553,NA,III,0.63466084,3.7463846,2.7563117,-0.5025644,1.728865,0.26459134,
P05555,NA,III,0.5676709,3.629179,2.9656389,-0.55854905,1.6557422,0.18606627,
P05556,NA,III,-1.4780037,3.1975436,0.83977455,-1.4720346,1.7923995,0.8130684,
P05558,NA,III,-1.2631733,2.9591413,0.9900974,-1.5594133,1.8189127,0.903531,
P05560,NA,V,3.0281591,8.2164545,5.6131797,0.5218639,0.22385986,-0.93302655,
P05562,NA,V,2.8114421,8.078878,5.48767,0.38093457,0.4243256,-0.7219258,
P05565,NA,V,3.5119119,9.639252,2.4752824,2.589369,-0.7926525,1.0231867,
P05567,NA,VI/VII,11.046226,6.333319,4.7540236,-1.4321402,-1.0458479,0.1798638,
P05569,NA,VI/VII,10.368664,5.885654,3.8114495,-0.688671,-0.95376426,0.16259348,
P05571,NA,VI/VII,12.329198,5.424643,4.2736998,-1.4323785,-0.8775507,0.17421779,
P05573,NA,VI/VII,12.28831,5.496997,4.3377876,-1.4323785,-0.8775507,0.17421779,
P05574,NA,VI/VII,12.401032,5.499449,4.3866377,-1.4390521,-0.8518155,0.14209275,
P05576,NA,VI/VII,10.603068,7.2136316,1.1198205,-1.4138991,-1.1110497,0.07152149,
P05578,NA,VI/VII,10.016707,6.921375,1.3616393,-0.9981463,-0.82710236,-0.3612733,
P05580,NA,VI/VII,9.556932,6.660105,1.4333328,-0.85378903,-0.84401894,-0.47645393,
P05582,NA,VI/VII,10.579791,7.178168,1.0752107,-1.3953781,-0.9486455,-0.0667174,
P05584,NA,VI/VII,10.862494,7.109912,1.1555253,-1.4156321,-0.97690487,-0.0698404,
P05585,NA,VI/VII,10.15806,5.9411182,2.2918274,-0.85890085,-0.82911533,-0.12462336,
P05587,NA,VI/VII,10.166629,6.0874276,2.1945534,-0.7951515,-0.7238944,-0.24747929,
P05589,NA,VI/VII,10.712975,6.7460103,1.6388272,-1.4656802,-0.8935671,0.090216234,
P05591,NA,VI/VII,10.78395,7.0184884,1.3567522,-1.3903941,-0.88292325,0.026481466,
P05592,NA,VI/VII,10.69622,6.740286,1.6934862,-1.3693161,-0.88093203,0.1484744,
P05594,NA,VI/VII,10.620781,6.616122,1.6251335,-1.4600009,-0.9047019,0.22639507,
P05595,NA,VI/VII,8.815864,3.2287068,2.2695856,-0.38624594,-0.5994318,0.24983211,
P05597,NA,VI/VII,8.794492,3.443235,2.429013,-0.2935994,-0.70540434,0.21231416,
P05599,NA,VI/VII,2.772366,9.616011,2.3892703,2.7405818,-0.6340964,1.543639,
P05601,NA,VI/VII,8.979548,1.7087865,1.6009383,-1.307675,-0.45860606,0.19858518,
P05603,NA,VI/VII,9.596102,2.0516477,-0.08615524,-1.62416,-0.550024,0.3257045,
P05605,NA,VI/VII,8.178874,5.2976084,1.5631276,0.18010245,-0.7065922,-0.4586469,
P05607,NA,VI/VII,6.20899,6.8235574,2.5813053,0.76009214,-0.5758678,-0.74242955,
P05610,NA,VI/VII,3.9738238,9.097989,2.3734784,2.4058058,-0.9842567,0.7732631,
P05612,NA,VI/VII,8.305201,4.822391,1.7393291,-0.19191045,-0.6918355,-0.54918987,
P05614,NA,VI/VII,8.856426,1.4005308,1.6093689,-1.2597373,-0.9279802,0.09417615,
P05616,NA,VI/VII,8.798252,3.1968396,2.267981,-0.38624594,-0.5994318,0.24983211,
P05617,NA,VI/VII,9.417712,5.787783,2.143674,-0.38348672,-0.5023633,-0.65177643,
P05619,NA,VI/VII,11.118414,6.1924934,4.620168,-1.3997046,-0.8832046,0.41617647,
P05621,omega conotoxin,VI/VII,11.0830965,6.3686023,4.8487206,-1.7000716,-1.0761473,0.5046255,
P05622,omega conotoxin,VI/VII,9.42505,2.472793,0.9349743,-1.2057719,-0.6695643,0.0046079075,
P05623,NA,VI/VII,8.743228,3.816073,1.4973984,-0.37908518,-0.7125028,-0.22783652,
P05625,NA,VI/VII,8.703498,3.659832,1.2199446,-0.6479935,-0.82028574,-0.5615537,
P05627,NA,VI/VII,2.2671497,10.809453,2.368565,3.0183744,-0.63967526,1.5560553,
P05629,NA,VI/VII,5.3696074,7.5428405,3.629831,1.4095118,-0.023525447,-0.9436013,
P05631,NA,VI/VII,5.103745,8.699982,2.8963509,2.3365238,-0.58717066,0.04170345,
P05633,NA,VI/VII,5.1393056,8.634068,2.8714468,1.9133567,-0.6588895,-0.11350148,
P05635,NA,VI/VII,5.112432,8.599439,2.877975,1.9133567,-0.6588895,-0.11350148,
P05636,NA,VI/VII,7.8079123,6.5986023,2.5807903,-0.04361482,-0.52969646,-0.68414193,
P05638,NA,IX,7.9332056,6.0546193,3.145861,-0.5675336,-0.24477553,-0.48316807,
P05640,NA,IX,7.6087985,5.6702933,3.2717345,-0.2420415,-0.023843272,-0.4675851,
P05642,NA,IX,6.5555487,5.5174165,3.4541764,0.3046305,-0.03861805,-0.4701344,
P05644,NA,XI,9.441646,5.931129,2.7631462,-0.7742012,-0.49509865,-0.38816625,
P05646,NA,XI,9.454104,5.9816556,2.5852046,-0.6175148,-0.5144804,-0.41150916,
P05648,NA,XI,9.661216,6.3122597,3.044976,-1.0428898,-0.73558384,-0.11910475,
P05650,NA,XI,9.372124,5.8852863,2.4842167,-0.21338409,-0.46261138,-0.50899464,
P05652,NA,XI,9.624937,5.969887,2.640464,-0.6035896,-0.6496856,-0.29279304,
P05654,NA,XI,9.221313,6.150637,2.9958398,-0.29405653,-0.739748,-0.4035613,
P05656,NA,XI,8.619995,5.646855,2.3420427,-0.037587967,-0.49499443,-0.5549359,
P05658,NA,XI,9.0933485,5.9801483,2.3454344,-0.29976296,-0.5209625,-0.3999967,
P05660,NA,XI,10.246159,6.262608,2.1208282,-1.336759,-0.7887481,-0.07560444,
P05662,NA,XIV,,,,,,,
P05664,NA,XIV,3.1803744,8.919048,3.104331,2.3986382,-0.10867112,0.27313283,
P05666,NA,XIV,3.2119734,9.000358,3.206523,2.3986382,-0.10867112,0.27313283,
P05667,NA,XIV,3.1584601,8.85178,3.0981703,2.3986382,-0.10867112,0.27313283,
P05668,NA,XIV,3.0530198,8.787674,2.8667104,2.419682,-0.19425358,0.6687855,
P05670,NA,XV,6.128888,5.2270412,3.4036849,0.0003539828,0.19553599,-0.73442364,
P05672,NA,XIX,5.8469515,5.969018,2.5703876,0.6604216,-0.10871548,-1.0159572,
P05674,NA,NA,3.8627598,11.469452,5.170572,2.1897466,-0.16983503,-0.9219643,
P05676,NA,NA,3.7592523,11.6111965,5.071476,2.4845355,-0.35703602,-0.8436519,
P05678,NA,NA,,,,,,,
P05679,NA,NA,,,,,,,
P05681,NA,NA,,,,,,,
P05683,NA,NA,1.9306324,10.355764,3.323746,3.026191,-0.40854675,0.93572205,
P05685,NA,NA,,,,,,,
P05687,NA,NA,,,,,,,
P05689,NA,XIV,2.4050636,9.738147,3.1229763,2.8874333,-0.26245987,0.83405054,
P05691,NA,NA,2.1502979,10.177362,3.1882627,2.9711628,-0.44974858,0.8389438,
P05693,NA,IX,9.050852,8.684809,3.3554647,-1.542886,-1.2271016,0.3746192,
P05695,NA,NA,8.978842,8.449532,3.246155,-0.7104584,-0.98816633,0.1900232,
P05705,NA,I,2.7433426,3.6216438,7.40331,-0.8649462,1.6973094,0.11188709,
P05707,NA,I,3.4476783,8.4667425,3.3167832,2.0914745,0.14372322,-0.10938488,
P05709,NA,I,1.939107,4.343451,7.3526516,-0.33374646,1.2963855,-0.28392044,
P05711,alpha conotoxin,I,2.8570533,4.465937,7.386033,-0.7020266,1.4076811,-0.032445673,
P05712,alpha conotoxin,I,,,,,,,
P05713,NA,I,2.4756396,2.7854807,6.224337,-0.5471902,1.7691089,-0.116303466,
P05714,alpha conotoxin,I,,,,,,,
P05715,NA,I,3.7110639,8.311569,2.2120686,1.7859904,-0.4872048,0.5669839,
P05717,NA,I,4.133735,8.630523,3.604633,2.3644297,-0.29209104,-0.5719571,
P05719,NA,IV,1.1171527,4.137962,3.0748801,-0.23718967,1.600249,-0.14387658,
P05721,NA,IV,1.2723602,4.2666025,3.1525946,-0.11668664,1.5410646,-0.20034063,
P05723,NA,IV,1.0138988,4.184226,3.0180178,-0.23718967,1.600249,-0.14387658,
P05724,NA,NA,3.5566144,11.374534,5.0022397,2.4021227,-0.2135801,-0.7488661,
P05726,mu conotoxin,III,2.178499,4.235887,3.9241633,0.30679727,1.1612247,-0.7166145,
P05728,NA,VI/VII,7.544623,5.1358166,2.6654253,0.4008439,-0.32612675,-0.4851,
P05732,NA,VI/VII,9.34596,4.676565,2.598875,-0.8621855,-0.6905572,-0.5196795,
P05733,NA,VI/VII,12.500815,3.718311,4.198067,-1.837739,-0.5304499,0.075632684,
P05735,NA,VI/VII,4.529334,9.116961,2.6047747,2.7602117,-0.7687373,0.44605392,
P05737,NA,VI/VII,9.172038,6.134377,1.853725,-0.36018273,-0.5145794,-0.32451767,
P05739,NA,VI/VII,9.539536,6.1316366,1.77398,-0.86952126,-0.24166647,-0.2958094,
P05741,NA,VI/VII,9.416914,6.140698,1.642568,-0.7500781,-0.55060595,-0.437716,
P05743,NA,VI/VII,10.155374,6.5500665,1.5877985,-1.1107843,-0.81767476,-0.1399247,
P05745,NA,VI/VII,9.14789,5.0232477,4.6413503,-1.1840893,-0.9447397,-0.032210283,
P05747,NA,NA,4.5771623,7.946594,3.416401,1.9370879,0.04873063,-0.50742286,
P05749,omega conotoxin,VI/VII,11.708607,4.18798,2.953552,-1.448223,-0.6969671,0.1689514,
P05750,NA,VI/VII,11.279058,3.9440384,2.8540857,-1.4154778,-0.49980226,0.10750662,
P05752,mu conotoxin,VI/VII,8.964118,6.0501304,2.0406945,-0.25693554,-0.33924067,-0.53334063,
